City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
712,Mombetsu,JP,44.3525,143.3525,10.8,78,31,10.02,Clouds
713,Villanueva,HN,15.3167,-88.0,85.19,51,20,5.75,Clouds
714,Kesan,TR,40.8558,26.6303,43.29,88,23,2.75,Clouds
715,Garissa,KE,-0.4536,39.6401,85.19,46,89,6.96,Clouds
716,Bardiyah,LY,31.7561,25.0865,55.96,89,98,11.9,Clouds
717,Les Cayes,HT,18.2,-73.75,85.05,53,1,10.16,Clear
718,Samarai,PG,-10.6167,150.6667,81.54,79,100,9.55,Clouds
719,Coria,ES,39.9879,-6.5377,51.73,75,67,4.27,Clouds
720,Maun,BW,-19.9833,23.4167,87.76,42,20,3.44,Clouds
721,Sur,OM,22.5667,59.5289,72.07,70,22,8.08,Clouds
722,Rocha,UY,-34.4833,-54.3333,88.23,38,14,15.64,Clouds
723,Sabha,LY,27.0377,14.4283,56.25,46,0,9.57,Clear
724,Palencia,ES,42.4167,-4.5,47.08,55,19,2.64,Clouds
725,Bangsund,NO,64.3968,11.3949,34.14,83,94,9.26,Clouds
726,Voznesenye,RU,61.0106,35.4781,29.73,91,98,11.81,Clouds
727,Kamenka,RU,51.3223,42.7678,12.45,99,92,6.51,Clouds
728,Acari,PE,-15.4311,-74.6158,81.81,56,41,12.1,Clouds
729,Maceio,BR,-9.6658,-35.7353,90.84,48,40,16.11,Clouds
730,Sola,VU,-13.8833,167.55,83.26,77,100,8.32,Clouds
731,Port Hedland,AU,-20.3167,118.5667,80.65,57,34,4.61,Clouds
732,Noumea,NC,-22.2763,166.4572,75.18,81,100,13.67,Clouds
733,Waddan,LY,29.1614,16.139,56.73,65,1,12.57,Clear
734,Joshimath,IN,30.5667,79.5667,36.82,42,35,7.99,Clouds
735,Marondera,ZW,-18.1853,31.5519,60.51,85,97,8.21,Clouds
736,Dwarka,IN,22.2394,68.9678,70.16,54,19,16.67,Clouds
737,Acajutla,SV,13.5928,-89.8275,93.54,54,27,8.21,Clouds
738,Kozyatyn,UA,49.7143,28.8339,37.38,99,100,9.57,Clouds
739,Moose Factory,CA,51.2585,-80.6094,23.0,86,90,11.5,Snow
740,Pandan,PH,14.0453,124.1694,76.93,74,99,20.47,Clouds
741,Isoka,ZM,-10.1606,32.6335,63.81,95,98,4.21,Rain
742,Moranbah,AU,-22.0016,148.0466,71.08,86,11,9.57,Clouds
743,Wewak,PG,-3.5534,143.6268,78.78,85,100,6.53,Rain
744,Miri,MY,4.4148,114.0089,77.14,100,20,3.44,Clouds
745,Bisho,ZA,-32.8472,27.4422,65.03,85,61,12.19,Clouds
746,Honningsvag,NO,70.9821,25.9704,30.36,47,100,16.87,Snow
747,Anori,BR,-3.7728,-61.6442,83.97,79,79,1.74,Clouds
748,Banfora,BF,10.6333,-4.7667,85.95,9,98,4.5,Clouds
749,Jurilovca,RO,44.7667,28.8667,41.09,77,99,11.83,Clouds
750,Bereda,ES,43.2686,-7.5406,64.15,82,100,2.8,Clouds
751,Ucluelet,CA,48.9329,-125.5528,21.51,78,35,7.43,Clouds
752,Plettenberg Bay,ZA,-34.0527,23.3716,65.66,88,2,6.69,Clear
753,Floro,NO,61.5996,5.0328,40.96,75,95,17.27,Clouds
754,Ewo,CG,-0.8725,14.8206,82.06,62,67,2.53,Clouds
755,Camana,PE,-16.6228,-72.7111,73.18,71,13,9.26,Clouds
756,Senador Jose Porfirio,BR,-2.5908,-51.9542,84.13,73,96,3.4,Clouds
757,Wad Rawah,SD,15.1603,33.1397,73.98,15,18,10.47,Clouds
758,Suileng,CN,47.25,127.0833,-32.22,100,11,3.47,Clouds
759,Farafangana,MG,-22.8167,47.8333,78.58,85,63,12.17,Rain
760,Fort Frances,CA,48.5999,-93.4003,-9.18,77,1,4.61,Clear
761,Bilma,NE,18.6853,12.9164,68.09,25,0,10.92,Clear
762,Payo,ID,-3.7508,103.6372,72.93,99,100,2.44,Rain
763,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,83.71,52,5,11.97,Clear
764,Zhangjiakou,CN,40.81,114.8794,19.83,39,0,0.69,Clear
765,Kyaka,TZ,-1.2522,31.4203,65.8,92,94,3.94,Rain
766,Hilton Head Island,US,32.2163,-80.7526,77.11,88,90,4.61,Clouds
767,Aripuana,BR,-9.1667,-60.6333,82.24,79,100,3.02,Clouds
768,Baiao,BR,-2.7906,-49.6717,85.93,66,92,3.38,Rain
769,Puerto Madryn,AR,-42.7692,-65.0385,79.77,21,19,15.7,Clouds
770,Manaus,BR,-3.1019,-60.025,84.7,70,75,3.44,Clouds
771,Llangefni,GB,53.2556,-4.3106,53.46,94,75,25.32,Mist
772,Adrar,MR,20.5022,-10.0711,75.11,15,0,9.86,Clear
773,Phetchabun,TH,16.25,101.0833,69.57,65,1,5.57,Clear
774,Houma,US,29.5958,-90.7195,84.2,78,40,14.97,Clouds
775,Baie-Saint-Paul,CA,47.4411,-70.4986,32.49,85,98,2.91,Clouds
776,Port-Gentil,GA,-0.7193,8.7815,79.79,84,30,12.57,Clouds
777,Cartagena,CO,10.3997,-75.5144,85.62,66,20,8.05,Clouds
778,Zyryanka,RU,65.75,150.85,-50.98,100,65,2.55,Clouds
779,Wajima,JP,37.4,136.9,32.29,76,100,31.88,Snow
780,Tatarsk,RU,55.219,75.9828,7.47,88,100,6.38,Clouds
781,Diamantina,BR,-18.2494,-43.6003,68.23,79,100,7.74,Rain
782,Wagar,SD,16.1525,36.2032,79.32,19,1,8.21,Clear
783,Produlesti,RO,44.7,25.5,38.25,81,100,5.68,Clouds
784,Port Blair,IN,11.6667,92.75,80.92,74,27,11.99,Clouds
785,Chachapoyas,PE,-6.2317,-77.869,64.72,77,92,3.09,Rain
786,Arroyo,ES,41.6096,-4.7969,50.04,76,0,3.44,Clear
787,Gorontalo,ID,0.5412,123.0595,74.61,93,100,3.87,Clouds
788,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,85.8,74,40,3.44,Clouds
789,Anloga,GH,5.7947,0.8973,84.42,76,91,12.88,Clouds
790,Karla,EE,59.3723,24.9275,28.36,93,20,2.3,Mist
791,Richards Bay,ZA,-28.783,32.0377,69.08,93,98,7.34,Clouds
792,Tabuk,PH,17.4189,121.4443,68.0,95,99,4.36,Clouds
793,Nancha,CN,47.1333,129.2667,-17.28,96,6,3.27,Clear
794,Wanning,CN,18.8003,110.3967,68.41,88,100,9.17,Clouds
795,Ambovombe,MG,-25.1667,46.0833,74.62,91,53,10.0,Clouds
796,Gravdal,NO,68.1214,13.5031,32.41,57,46,23.73,Clouds
797,Boyolangu,ID,-8.1181,111.8935,76.3,87,93,2.13,Rain
798,Sinnamary,GF,5.3833,-52.95,79.97,75,100,12.82,Clouds
799,Bambanglipuro,ID,-7.95,110.2833,77.32,86,75,6.33,Rain
800,Mana,GF,5.6592,-53.7767,81.09,69,99,12.53,Clouds
801,Kijang,KR,35.2442,129.2139,28.13,26,69,4.12,Clouds
802,Traverse City,US,44.7631,-85.6206,36.34,69,90,6.91,Clouds
803,Makakilo City,US,21.3469,-158.0858,70.12,94,75,4.61,Rain
804,Bud,US,39.447,-86.1758,51.89,75,97,8.99,Clouds
805,Gornopravdinsk,RU,60.05,69.9,1.58,95,98,5.84,Clouds
806,Cedar City,US,37.6775,-113.0619,33.87,98,100,6.26,Snow
807,Norfolk,US,42.1668,-71.2495,47.91,87,90,0.0,Mist
808,Thunder Bay,CA,48.4001,-89.3168,4.98,72,75,17.27,Clouds
809,Priyutnoye,RU,46.1011,43.5072,38.23,82,100,4.76,Clouds
810,Pingliang,CN,35.5392,106.6861,29.95,44,25,4.68,Clouds
811,Fukue,JP,32.6881,128.8419,45.07,59,77,12.35,Clouds
812,Sterlitamak,RU,53.6246,55.9502,6.15,94,86,4.99,Clouds
813,Achalpur,IN,21.2572,77.5086,64.0,62,36,4.09,Clouds
814,Tutoia,BR,-2.7619,-42.2744,85.98,73,100,10.13,Clouds
815,Davila,PH,18.4726,120.5763,75.09,75,30,21.99,Clouds
816,Novoseleznevo,RU,55.6821,69.2056,-6.84,98,58,4.65,Clouds
817,Negotino,MK,41.4839,22.0892,43.66,77,23,1.5,Clouds
818,Ugoofaaru,MV,5.6667,73.0,81.5,78,39,12.28,Clouds
819,Aasiaat,GL,68.7098,-52.8699,0.73,84,100,5.61,Clouds
820,Halvad,IN,23.0167,71.1833,66.85,60,5,8.72,Clear
821,Qaqortoq,GL,60.7167,-46.0333,12.51,59,64,6.26,Clouds
822,Voh,NC,-20.9667,164.7,75.65,94,100,5.28,Clouds
823,Vista Hermosa,MX,19.5167,-99.2167,69.51,17,0,2.37,Clear
824,Noshiro,JP,40.2039,140.0242,21.65,77,100,27.81,Snow
825,Mishelevka,RU,52.8575,103.1719,-18.81,100,68,2.21,Clouds
826,Muhos,FI,64.808,25.9931,17.38,96,94,7.36,Clouds
827,Warrnambool,AU,-38.3833,142.4833,65.28,58,65,4.5,Clouds
828,Bubaque,GW,11.2833,-15.8333,80.49,69,49,12.66,Clouds
829,Punta Alta,AR,-38.8759,-62.0736,87.01,24,0,10.69,Clear
830,Poco Das Trincheiras,BR,-9.3125,-37.2856,94.01,29,87,8.08,Rain
831,Mountain Home,US,43.133,-115.6912,24.28,100,40,13.8,Clouds
832,Ucar,AZ,40.519,47.6542,32.18,48,42,2.48,Clouds
833,Luang Prabang,LA,19.8856,102.1347,64.38,96,20,0.49,Clouds
834,Yeppoon,AU,-23.1333,150.7333,76.78,79,98,13.96,Clouds
835,Akalkot,IN,17.5333,76.2167,72.77,52,12,9.69,Clouds
836,Wattegama,LK,6.7989,81.4808,72.39,95,70,3.83,Clouds
837,Svetlograd,RU,45.3353,42.8547,46.38,68,99,2.98,Clouds
838,Lyubech,UA,51.7026,30.6569,33.78,99,100,8.5,Clouds
839,Nongan,CN,44.382,125.1685,-10.79,85,15,5.7,Clouds
840,Dolores,AR,-36.3132,-57.6792,96.8,19,0,7.05,Clear
841,Shingu,JP,33.7333,135.9833,38.19,68,9,12.3,Clear
842,Mayumba,GA,-3.432,10.6554,77.85,88,51,4.25,Clouds
843,Hirara,JP,24.8,125.2833,66.56,59,99,21.34,Clouds
844,Znamenskoye,RU,57.1281,73.8282,-2.45,97,77,4.45,Clouds
845,Pacifica,US,37.6138,-122.4869,47.88,76,20,3.44,Clouds
846,Altusried,DE,47.8,10.2167,52.38,70,6,9.08,Clear
847,Lyubim,RU,58.3625,40.6843,18.63,95,100,9.48,Snow
848,Maningrida,AU,-12.0667,134.2667,78.6,88,100,5.7,Clouds
849,Pombas,CV,17.1503,-25.0201,78.58,63,84,7.92,Clouds
850,Kangaba,ML,11.9333,-8.4167,86.04,10,39,4.79,Clouds
851,Tongliao,CN,43.6125,122.2653,-0.54,86,5,8.37,Clear
852,Pudozh,RU,61.8099,36.5345,25.5,97,100,7.96,Snow
853,Creston,US,41.0586,-94.3614,33.12,100,90,10.36,Fog
854,Guarare,PA,7.8167,-80.2833,85.57,69,97,12.15,Clouds
855,Road Town,VG,18.4167,-64.6167,84.29,65,40,11.5,Clouds
856,Tingo Maria,PE,-9.2895,-76.0088,84.51,65,20,3.44,Clouds
857,West Point,US,33.6076,-88.6503,75.27,86,75,9.22,Clouds
858,Zhigalovo,RU,54.8097,105.1578,-5.98,100,99,1.63,Clouds
859,Fenoarivo Atsinanana,MG,-17.3667,49.4167,78.69,82,82,2.53,Clouds
860,Bilecik,TR,40.0,30.1667,31.62,91,85,1.83,Clouds
861,Kimbe,PG,-5.5502,150.1429,76.87,92,100,1.7,Clouds
862,Naron,ES,43.5167,-8.1528,68.85,73,86,8.23,Clouds
863,Nova Gradiska,HR,45.255,17.3831,40.89,82,0,1.52,Clear
864,Sarakhs,IR,36.5449,61.1577,45.12,87,100,2.77,Clouds
865,Jacksonville,US,30.3322,-81.6556,79.02,77,90,11.5,Clouds
866,Ahuimanu,US,21.4447,-157.8378,71.31,94,75,0.0,Rain
867,Koundara,GN,12.4833,-13.3,93.92,10,35,5.82,Clouds
868,Lexington,US,37.9887,-84.4777,60.69,77,75,9.22,Clouds
869,Chuncheng,CN,22.1731,111.7886,58.59,81,45,1.68,Clouds
870,Adre,TD,13.4667,22.2,74.75,24,45,8.12,Clouds
871,Ferrol,ES,43.4832,-8.2369,68.52,70,91,9.44,Clouds
872,Bad Bevensen,DE,53.0833,10.5833,54.05,91,100,14.43,Clouds
873,Rafraf,TN,37.1904,10.1837,59.31,89,0,10.47,Clear
874,Mogok,MM,22.9167,96.5,53.2,87,0,1.59,Clear
875,Champerico,GT,14.3,-91.9167,88.34,61,19,8.23,Clouds
876,Marsa Matruh,EG,31.3525,27.2453,55.6,76,20,0.0,Clouds
877,Cam Ranh,VN,11.9214,109.1591,75.16,69,20,16.11,Clouds
878,Gillette,US,44.2911,-105.5022,3.42,83,100,11.36,Clouds
879,Zholymbet,KZ,51.7433,71.7122,10.08,82,100,5.08,Clouds
880,Vostok,RU,46.4856,135.8833,-19.34,99,100,3.67,Clouds
881,El Limon,VE,10.3059,-67.6321,79.09,62,59,5.75,Clouds
882,Marsh Harbour,BS,26.5412,-77.0636,77.72,63,0,0.92,Clear
883,Bin Qirdan,TN,33.1378,11.2197,59.61,85,0,8.05,Clear
884,Dongsheng,CN,39.8161,109.9776,17.42,43,2,11.56,Clear
885,Villamartin,ES,36.8598,-5.6449,62.96,61,2,3.74,Clear
886,Alyangula,AU,-13.8483,136.4192,80.47,100,83,0.0,Clouds
887,Grand Forks,US,47.9417,-97.4337,-16.67,63,1,13.8,Clear
888,Sajanan,TN,37.0573,9.2426,57.47,88,0,3.36,Clear
889,Bontang,ID,0.1333,117.5,76.71,85,99,9.01,Clouds
890,Kholm-Zhirkovskiy,RU,55.5189,33.4731,31.91,98,100,9.22,Snow
891,Caloundra,AU,-26.8,153.1333,71.44,90,99,14.38,Rain
892,Avesta,SE,60.1455,16.1679,38.12,94,98,4.05,Clouds
893,Ust-Nera,RU,64.5667,143.2,-42.52,99,87,2.77,Clouds
894,Tura,IN,25.5198,90.2201,56.21,70,2,4.03,Clear
895,Shasta Lake,US,40.6804,-122.3708,34.16,65,31,3.33,Clouds
896,Mkushi,ZM,-13.6202,29.3939,66.52,88,100,0.54,Rain
897,Pendleton,US,45.6721,-118.7886,19.8,92,100,3.02,Clouds
898,Campoverde,PE,-8.4753,-74.8058,89.29,37,29,2.57,Clouds
899,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,30.79,93,40,11.18,Snow
900,Varangaon,IN,21.0167,75.9,66.36,62,10,7.0,Clear
901,Gasa,PS,31.5,34.4667,62.58,79,100,9.48,Clouds
902,Ayr,GB,55.4627,-4.6339,53.58,87,40,19.57,Rain
903,Asekeyevo,RU,53.5742,52.7972,13.82,95,89,9.22,Snow
904,Zhucheng,CN,35.9947,119.3975,33.4,68,100,5.84,Clouds
905,Tongren,CN,27.7172,109.1853,43.75,77,100,1.36,Clouds
906,Viseu,PT,40.661,-7.9097,64.76,73,72,4.41,Clouds
907,Meybod,IR,32.2501,54.0166,46.42,61,86,1.21,Clouds
908,Poya,NC,-21.35,165.15,75.92,91,100,6.08,Clouds
909,Jiaohe,CN,43.7286,127.3447,-18.13,98,7,0.31,Clear
910,Sombrio,BR,-29.1139,-49.6167,81.66,60,74,13.49,Clouds
911,Puerto Del Rosario,ES,28.5004,-13.8627,73.08,53,0,3.44,Clear
912,El Alto,PE,-4.2714,-81.2147,78.46,65,8,11.3,Clear
913,Acapulco,MX,16.8634,-99.8901,82.47,57,0,4.81,Clear
914,Dunstable,GB,51.886,-0.521,55.76,88,90,9.22,Clouds
915,Ust-Kuyga,RU,70.0167,135.6,-44.3,100,97,5.1,Clouds
916,Jiuquan,CN,39.7432,98.5174,18.82,41,7,2.19,Clear
917,Nuuk,GL,64.1835,-51.7216,12.97,92,100,7.67,Clouds
918,Konstantinovo,BY,54.6628,29.2699,33.94,99,100,6.89,Clouds
919,Puerto Quijarro,BO,-17.7833,-57.7667,97.5,40,92,4.16,Clouds
920,Coracao De Jesus,BR,-16.6853,-44.365,79.52,94,100,5.32,Rain
921,Grabovo,RU,53.3875,45.064,10.6,99,95,5.14,Clouds
922,Saint-Francois,FR,46.4154,3.9054,45.84,93,0,1.14,Clear
923,Yen Bai,VN,21.7,104.8667,59.72,86,97,0.85,Clouds
924,Progreso,MX,21.2833,-89.6667,87.24,53,4,8.48,Clear
925,Borovskoy,KZ,53.8,64.15,-2.87,87,33,6.31,Clouds
926,Hokitika,NZ,-42.7167,170.9667,56.91,82,97,3.4,Clouds
927,Lerwick,GB,60.1545,-1.1494,44.6,71,93,18.48,Clouds
928,Whyalla,AU,-33.0333,137.5833,75.09,50,100,8.05,Clouds
929,Tamandare,BR,-8.7597,-35.1047,83.44,64,35,10.49,Clouds
930,Chicama,PE,-7.8447,-79.1469,68.54,56,95,11.41,Clouds
931,Vestmanna,FO,62.1564,-7.1664,34.72,75,75,1.14,Clouds
932,Colares,PT,38.7992,-9.4469,67.19,68,0,0.0,Clear
933,Gold Coast,AU,-28.0,153.4333,73.47,73,90,11.5,Rain
934,Trinidad,BO,-14.8333,-64.9,89.58,66,40,13.8,Clouds
935,Bolu,TR,40.6667,31.5833,39.06,93,100,0.76,Clouds
936,Falmouth,GB,50.1544,-5.0711,56.3,91,100,16.8,Clouds
937,La Paz,BO,-16.5,-68.15,62.67,40,16,10.87,Clouds
938,Kisangani,CD,0.5167,25.2,70.48,97,90,1.72,Clouds
939,Vung Tau,VN,10.346,107.0843,76.14,73,74,10.31,Clouds
940,Calabozo,VE,8.9242,-67.4293,88.45,43,99,7.38,Clouds
941,Naryan-Mar,RU,67.6713,53.087,15.17,95,100,8.97,Snow
942,Chontalpa,MX,17.7,-93.5167,82.15,69,0,3.85,Clear
943,Farap,TM,39.1704,63.6116,44.6,45,0,4.61,Clear
944,Nha Trang,VN,12.25,109.1833,75.2,88,96,8.05,Clouds
945,Pontes E Lacerda,BR,-15.2261,-59.3353,83.97,73,100,6.31,Clouds
946,Ust-Kulom,RU,61.6864,53.6902,12.31,94,100,7.38,Clouds
947,Tankhoy,RU,51.5528,105.1306,7.0,70,50,7.45,Clouds
948,Shubarkuduk,KZ,49.1447,56.4872,7.05,94,54,5.39,Clouds
949,Narodychi,UA,51.2029,29.0823,35.26,99,100,8.79,Rain
950,Sarangani,PH,5.4033,125.4636,81.55,76,100,19.01,Clouds
951,Asasa,ET,7.1,39.2,61.54,49,91,6.24,Clouds
952,Cascais,PT,38.6979,-9.4215,67.35,68,0,0.0,Clear
953,Novoagansk,RU,61.9449,76.6625,4.86,95,100,8.28,Snow
954,Kishi,NG,9.0833,3.85,85.35,18,28,3.51,Clouds
955,Solnechnyy,RU,50.7214,136.6319,2.7,80,100,8.95,Clouds
956,Tongchuan,CN,35.0806,109.0897,32.2,52,82,3.38,Clouds
957,Bandarbeyla,SO,9.4942,50.8122,77.79,77,22,15.73,Rain
958,Aksarka,RU,66.5606,67.7975,-6.38,99,100,4.81,Clouds
959,Mirabad,AF,30.4362,61.8383,54.0,91,25,6.17,Clouds
960,Montague,US,42.5356,-72.5351,48.11,77,52,2.93,Clouds
961,Menongue,AO,-14.6585,17.691,63.48,92,81,4.68,Rain
962,Imeni Morozova,RU,59.9757,31.0376,30.24,95,100,7.27,Clouds
963,Edson,CA,53.5835,-116.4356,-27.26,68,42,3.44,Clouds
964,Nanakuli,US,21.3906,-158.1547,71.55,94,90,3.44,Rain
965,Ranong,TH,9.9658,98.6348,74.89,85,91,6.71,Clouds
966,Kayerkan,RU,69.3497,87.7602,-20.7,99,99,3.31,Clouds
967,Birjand,IR,32.8663,59.2211,42.12,88,44,3.74,Clouds
968,Ukiah,US,39.1502,-123.2078,35.49,80,1,0.0,Clear
969,Coos Bay,US,43.3665,-124.2179,39.18,100,90,6.91,Clouds
970,Sampit,ID,-2.5333,112.95,74.48,97,100,0.67,Clouds
971,Harper,LR,4.375,-7.7169,80.89,79,92,7.74,Clouds
972,Rong Kwang,TH,18.339,100.3174,68.76,74,13,2.39,Clouds
973,Baracoa,CU,20.3467,-74.4958,81.99,60,12,10.63,Clouds
974,Kirakira,SB,-10.4544,161.9205,80.24,85,100,7.54,Clouds
975,Ndola,ZM,-12.9587,28.6366,66.24,81,100,2.3,Clouds
976,Abu Kamal,SY,34.4506,40.9171,51.82,44,3,7.05,Clear
977,Pasighat,IN,28.0667,95.3333,56.79,60,5,4.14,Clear
978,Amapa,BR,1.0,-52.0,78.28,94,99,3.53,Clouds
979,Cotonou,BJ,6.3654,2.4183,85.98,74,20,9.22,Clouds
980,Tarakan,ID,3.3,117.6333,76.5,94,40,2.3,Rain
981,Evensk,RU,61.95,159.2333,7.72,79,100,22.19,Clouds
982,Saint-Louis,SN,16.3333,-15.0,89.56,9,28,9.28,Clouds
983,Meulaboh,ID,4.1363,96.1285,77.13,86,100,1.9,Clouds
984,Soubre,CI,5.7856,-6.6083,85.03,56,74,4.21,Clouds
985,Panlaitan,PH,12.1191,119.8486,79.61,72,100,3.98,Clouds
986,Grand Gaube,MU,-20.0064,57.6608,77.4,72,16,14.92,Clouds
987,Kassala,SD,15.451,36.4,79.11,26,9,8.68,Clear
988,Sao Jose De Ribamar,BR,-2.5619,-44.0542,79.18,83,90,10.0,Rain
989,San Carlos,VE,9.6612,-68.5827,92.64,37,82,4.61,Clouds
990,Alice Springs,AU,-23.7,133.8833,76.55,53,46,1.14,Clouds
991,Changji,CN,44.0167,87.3167,3.99,85,75,2.24,Snow
992,Avallon,FR,47.4833,3.9,47.1,90,5,6.24,Clear
993,Mineros,BO,-17.1167,-63.2333,89.19,64,71,6.6,Clouds
994,Karera,IN,25.4667,78.15,56.3,67,99,4.03,Clouds
995,Pueblo Rico,CO,5.2383,-76.0364,76.48,69,86,3.44,Clouds
996,Zeya,RU,53.75,127.2667,-21.64,95,12,2.15,Clouds
997,Amberley,US,39.2048,-84.428,55.35,85,75,3.44,Clouds
998,Cleethorpes,GB,53.5605,-0.0323,55.65,88,70,13.89,Clouds
999,Lorengau,PG,-2.0226,147.2712,82.06,75,100,4.79,Clouds
1000,Felanitx,ES,39.4696,3.1483,54.12,82,31,0.69,Clouds
1001,Issa,RU,53.8705,44.8578,10.54,98,90,6.73,Clouds
1002,Boddam,GB,57.4667,-1.7833,43.18,90,89,4.12,Clouds
1003,Watrous,CA,51.6668,-105.4679,-23.1,95,10,9.08,Clear
1004,Pskov,RU,57.8136,28.3496,33.71,100,75,4.47,Clouds
1005,Karaton,ID,-6.3424,106.1045,77.16,91,76,4.68,Rain
1006,Chokwe,MZ,-24.5333,32.9833,72.21,93,97,7.45,Rain
1007,Pavilosta,LV,56.8879,21.1859,40.91,97,100,11.01,Clouds
1008,Chumikan,RU,54.7183,135.315,-20.99,82,12,19.91,Clouds
1009,Massaguet,TD,12.4755,15.4365,78.84,13,12,7.7,Clouds
1010,Chuka,KE,-0.3332,37.6459,60.46,91,55,4.45,Clouds
1011,Axim,GH,4.8699,-2.2405,81.37,77,75,8.81,Clouds
1012,Manokwari,ID,-0.8667,134.0833,78.06,83,100,3.98,Clouds
1013,Nueva Loja,EC,0.0847,-76.8828,89.08,62,75,9.22,Rain
1014,Andenes,NO,69.3143,16.1194,28.38,93,90,25.32,Snow
1015,Mozarlandia,BR,-14.7447,-50.5706,74.97,91,100,8.5,Clouds
1016,Curup,ID,-3.4667,102.5333,67.32,98,98,1.7,Rain
1017,Niono,ML,14.2526,-5.993,83.01,10,0,8.43,Clear
1018,Svetlaya,RU,46.5389,138.3297,2.48,63,99,13.71,Clouds
1019,Rabo De Peixe,PT,37.8,-25.5833,62.11,63,40,20.71,Clouds
1020,Manta,EC,-0.95,-80.7333,78.58,83,75,5.75,Clouds
1021,Magway,MM,20.15,94.9167,66.13,64,32,4.5,Clouds
1022,Kostomuksha,RU,64.571,30.5767,17.06,93,98,9.57,Snow
1023,Van Buren,US,35.4368,-94.3483,68.04,64,87,4.74,Clouds
1024,Damphu,BT,27.0721,90.1096,46.6,80,15,4.92,Clouds
1025,Laela,TZ,-8.5667,32.05,61.72,95,97,6.06,Rain
1026,Kavadarci,MK,41.4331,22.0119,40.53,78,27,0.92,Clouds
1027,Dawlatabad,AF,36.4141,64.9053,47.39,63,100,9.73,Rain
1028,Inza,RU,53.8533,46.3586,14.94,99,96,5.3,Clouds
1029,Ola,RU,59.5833,151.2833,-3.37,84,84,9.57,Clouds
1030,Takab,IR,36.4009,47.1133,23.32,75,2,3.2,Clear
1031,Pasinler,TR,39.9803,41.6764,13.19,70,9,2.08,Clear
1032,Imbituba,BR,-28.24,-48.6703,76.89,69,58,11.77,Clouds
1033,Westport,US,41.1415,-73.3579,49.78,93,90,3.44,Mist
1034,Sadovoye,RU,47.7764,44.5089,33.58,100,100,2.26,Clouds
1035,Virden,US,39.5009,-89.7679,53.42,61,100,14.18,Clouds
1036,Molnlycke,SE,57.6589,12.1179,42.15,93,90,9.22,Fog
1037,Lanxi,CN,29.2195,119.477,41.85,60,33,3.33,Clouds
1038,Abilene,US,32.4487,-99.7331,64.89,25,100,9.64,Clouds
1039,Kapoeta,SS,4.7717,33.5903,88.72,24,46,8.08,Clouds
1040,Paamiut,GL,61.994,-49.6678,14.38,68,100,6.93,Clouds
1041,Champasak,LA,14.75,106.0,65.14,80,34,2.33,Clouds
1042,Ondjiva,AO,-17.0667,15.7333,79.11,39,90,5.5,Clouds
1043,Port Loko,SL,8.7667,-12.7833,87.48,27,23,1.59,Clouds
1044,Crowley,US,30.2141,-92.3746,82.38,66,24,16.2,Clouds
1045,Tyukalinsk,RU,55.8732,72.1967,-2.49,95,95,6.64,Clouds
1046,Quime,BO,-16.9833,-67.2167,65.05,55,12,7.45,Clouds
1047,Enshi,CN,30.3,109.4833,43.02,77,94,1.21,Clouds
1048,Yerbogachen,RU,61.2767,108.0108,-6.56,94,100,11.1,Clouds
1049,Vilhena,BR,-12.7406,-60.1458,80.26,73,80,7.45,Clouds
1050,Kiunga,PG,-6.1219,141.2906,73.04,99,100,2.19,Rain
1051,Flagstaff,US,35.1981,-111.6513,33.46,97,94,13.22,Snow
1052,Saint-Paul,RE,-21.0096,55.2707,77.11,76,48,2.08,Clouds
1053,Kudahuvadhoo,MV,2.6708,72.8944,81.77,75,18,11.68,Clouds
1054,Nadudvar,HU,47.4167,21.1667,44.82,92,50,5.61,Clouds
1055,Manyana,BW,-23.4,21.7167,85.23,18,0,7.56,Clear
1056,Salinas,US,36.6777,-121.6555,45.21,79,31,3.42,Clouds
1057,Verkhoyansk,RU,67.5447,133.385,-46.71,96,97,2.33,Clouds
1058,Ausa,ES,41.9271,2.2497,45.88,45,35,3.02,Clouds
1059,Mount Darwin,ZW,-16.7725,31.5838,79.48,48,97,4.14,Clouds
1060,Kanigoro,ID,-8.13,112.219,73.44,92,79,1.83,Clouds
1061,Kyabe,TD,9.4515,18.9449,84.38,21,100,4.34,Clouds
1062,Vanimo,PG,-2.6741,141.3028,78.08,90,100,4.61,Clouds
1063,San Jose,US,37.3394,-121.895,48.02,81,75,0.0,Clouds
1064,Mae Sai,TH,20.4335,99.8762,63.72,96,76,1.25,Clouds
1065,Sobolevo,RU,54.4299,31.8996,33.4,99,100,8.88,Clouds
1066,Astana,KZ,51.1801,71.446,-0.45,78,0,2.24,Clear
1067,Narayanpet,IN,16.7333,77.5,73.67,54,63,7.61,Clouds
1068,Jiwani,PK,25.05,61.7417,72.28,62,38,11.3,Clouds
1069,Griffith,US,41.5284,-87.4237,41.61,84,90,9.22,Clouds
1070,Neyvo-Shaytanskiy,RU,57.7286,61.2496,6.98,96,68,5.77,Clouds
1071,Nabire,ID,-3.3667,135.4833,76.39,92,99,3.36,Rain
1072,Bairnsdale,AU,-37.8333,147.6167,66.99,50,10,4.07,Clear
